Health Care Authority (HCA),,,,,,,,,
Physician-Related Services/ Professional and Emergent Oral Healthcare Services,,,,,,,,,
"Effective July 1, 2011",,,,,,,,,
  Update 9/15/2011,,,,,,,,,
Link to Legend,,,,,,,,,
Code Status Indicator,Code,Mod,"July 1, 2011 NFS Max Allowable","July 1, 2011 FS Max allowable ",PA Required,Global Days,Assist at Surgery,Comments,
,72195,26,43.48,43.48,,000,N,,
,72196,  ,345.23,345.23,,000,N,,
,72196,TC,293.70,293.70,,000,N,,
,72196,26,51.33,51.33,,000,N,,
,72197,  ,449.70,449.70,,000,N,,
,72197,TC,383.07,383.07,,000,N,,
,72197,26,66.83,66.83,,000,N,,
,72198,  ,334.56,334.56,,000,N,,
,72198,TC,281.42,281.42,,000,N,,
,72198,26,53.14,53.14,,000,N,,
,72200,  ,17.92,17.92,,000,N,,
,72200,TC,12.88,12.88,,000,N,,
,72200,26,5.03,5.03,,000,N,,
,72202,  ,20.94,20.94,,000,N,,
,72202,TC,15.30,15.30,,000,N,,
,72202,26,5.64,5.64,,000,N,,
,72220,  ,17.71,17.71,,000,N,,
,72220,TC,12.68,12.68,,000,N,,
,72220,26,5.03,5.03,,000,N,,
,72240,  ,87.36,87.36,,000,N,,
,72240,TC,60.39,60.39,,000,N,,
,72240,26,26.97,26.97,,000,N,,
,72255,  ,82.13,82.13,,000,N,,
,72255,TC,55.56,55.56,,000,N,,
,72255,26,26.57,26.57,,000,N,,
,72265,  ,83.34,83.34,,000,N,,
,72265,TC,58.78,58.78,,000,N,,
,72265,26,24.56,24.56,,000,N,,
,72270,  ,129.84,129.84,,000,N,,
,72270,TC,90.38,90.38,,000,N,,
,72270,26,39.25,39.25,,000,N,,
,72275,  ,67.44,67.44,,000,N,,
,72275,TC,44.89,44.89,,000,N,,
,72275,26,22.55,22.55,,000,N,,
,72285,  ,#,#,,000,N,,
,72285,TC,#,#,,000,N,,
,72285,26,#,#,,000,N,,
,72291,,#,#,,000,N,,
,72291,TC,#,#,,000,N,,
,72291,26,#,#,,000,N,,
,72292,,#,#,,000,N,,
,72292,TC,#,#,,000,N,,
,72292,26,#,#,,000,N,,
,72295,  ,#,#,,000,N,,
,72295,TC,#,#,,000,N,,
,72295,26,#,#,,000,N,,
,73000,  ,17.31,17.31,,000,N,,
,73000,TC,12.48,12.48,,000,N,,
,73000,26,4.83,4.83,,000,N,,
,73010,  ,18.52,18.52,,000,N,,
,73010,TC,12.88,12.88,,000,N,,
,73010,26,5.64,5.64,,000,N,,
,73020,  ,14.29,14.29,,000,N,,
,73020,TC,9.86,9.86,,000,N,,
,73020,26,4.43,4.43,,000,N,,
,73030,  ,18.72,18.72,,000,N,,
,73030,TC,12.68,12.68,,000,N,,
,73030,26,6.04,6.04,,000,N,,
,73040,  ,65.22,65.22,,000,N,,
,73040,TC,48.92,48.92,,000,N,,
,73040,26,16.31,16.31,,000,N,,
,73050,  ,23.15,23.15,,000,N,,
,73050,TC,16.71,16.71,,000,N,,
,73050,26,6.64,6.64,,000,N,,
,73060,  ,17.71,17.71,,000,N,,
,73060,TC,12.48,12.48,,000,N,,
,73060,26,5.23,5.23,,000,N,,
,73070,  ,17.11,17.11,,000,N,,
,73070,TC,12.48,12.48,,000,N,,
,73070,26,4.63,4.63,,000,N,,
,73080,  ,20.53,20.53,,000,N,,
,73080,TC,15.50,15.50,,000,N,,
,73080,26,5.03,5.03,,000,N,,
,73085,  ,59.18,59.18,,000,N,,
,73085,TC,42.68,42.68,,000,N,,
,73085,26,16.31,16.31,,000,N,,
,73090,  ,16.91,16.91,,000,N,,
,73090,TC,12.08,12.08,,000,N,,
,73090,26,4.83,4.83,,000,N,,
,73092,  ,18.52,18.52,,000,N,,
,73092,TC,13.69,13.69,,000,N,,
,73092,26,4.83,4.83,,000,N,,
,73100,  ,18.72,18.72,,000,N,,
,73100,TC,13.29,13.29,,000,N,,
,73100,26,5.44,5.44,,000,N,,
,73110,  ,22.14,22.14,,000,N,,
,73110,TC,16.91,16.91,,000,N,,
,73110,26,5.23,5.23,,000,N,,
,73115,  ,66.03,66.03,,000,N,,
,73115,TC,49.32,49.32,,000,N,,
,73115,26,16.71,16.71,,000,N,,
,73120,  ,16.71,16.71,,000,N,,
,73120,TC,11.88,11.88,,000,N,,
,73120,26,4.83,4.83,,000,N,,
,73130,  ,19.32,19.32,,000,N,,
,73130,TC,14.29,14.29,,000,N,,
,73130,26,5.03,5.03,,000,N,,
,73140,  ,18.92,18.92,,000,N,,
,73140,TC,14.90,14.90,,000,N,,
,73140,26,4.03,4.03,,000,N,,
,73200,  ,148.36,148.36,,000,N,,
,73200,TC,118.16,118.16,,000,N,,
,73200,26,30.20,30.20,,000,N,,
,73201,  ,181.37,181.37,,000,N,,
,73201,TC,146.75,146.75,,000,N,,
,73201,26,34.42,34.42,,000,N,,
,73202,  ,232.10,232.10,,000,N,,
,73202,TC,196.07,196.07,,000,N,,
,73202,26,36.03,36.03,,000,N,,
,73206,  ,262.90,262.90,,000,N,,
,73206,TC,209.35,209.35,,000,N,,
,73206,26,53.55,53.55,,000,N,,
,73218,  ,313.63,313.63,,000,N,,
,73218,TC,273.77,273.77,,000,N,,
,73218,26,39.86,39.86,,000,N,,
,73219,  ,339.39,339.39,,000,N,,
,73219,TC,291.28,291.28,,000,N,,
,73219,26,48.11,48.11,,000,N,,
,73220,  ,448.30,448.30,,000,N,,
,73220,TC,384.68,384.68,,000,N,,
,73220,26,63.81,63.81,,000,N,,
P,73221,  ,295.51,295.51,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73221,TC,254.85,254.85,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73221,26,40.66,40.66,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73222,  ,321.88,321.88,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73222,TC,273.77,273.77,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73222,26,48.11,48.11,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73223,  ,425.55,425.55,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73223,TC,361.94,361.94,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73223,26,63.61,63.61,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
,73225,  ,365.56,365.56,,000,N,,
,73225,TC,314.03,314.03,,000,N,,
,73225,26,51.53,51.53,,000,N,,
,73500,  ,16.10,16.10,,000,N,,
,73500,TC,10.67,10.67,,000,N,,
,73500,26,5.64,5.64,,000,N,,
,73510,  ,23.35,23.35,,000,N,,
,73510,TC,16.71,16.71,,000,N,,
,73510,26,6.84,6.84,,000,N,,
,73520,  ,24.56,24.56,,000,N,,
,73520,TC,16.71,16.71,,000,N,,
,73520,26,8.05,8.05,,000,N,,
,73525,  ,60.59,60.59,,000,N,,
,73525,TC,43.88,43.88,,000,N,,
,73525,26,16.71,16.71,,000,N,,
,73530,  ,B.R.,B.R.,,000,N,,
,73530,TC,B.R.,B.R.,,000,N,,
,73530,26,8.86,8.86,,000,N,,
,73540,  ,24.56,24.56,,000,N,,
,73540,TC,18.32,18.32,,000,N,,
,73540,26,6.44,6.44,,000,N,,
,73542,  ,49.72,49.72,,000,N,,
,73542,TC,32.21,32.21,,000,N,,
,73542,26,17.51,17.51,,000,N,,
,73550,  ,17.31,17.31,,000,N,,
,73550,TC,11.88,11.88,,000,N,,
,73550,26,5.44,5.44,,000,N,,
,73560,  ,18.52,18.52,,000,N,,
,73560,TC,12.88,12.88,,000,N,,
,73560,26,5.64,5.64,,000,N,,
,73562,  ,22.14,22.14,,000,N,,
,73562,TC,16.10,16.10,,000,N,,
,73562,26,6.04,6.04,,000,N,,
,73564,  ,25.36,25.36,,000,N,,
,73564,TC,18.52,18.52,,000,N,,
,73564,26,7.05,7.05,,000,N,,
,73565,  ,20.53,20.53,,000,N,,
,73565,TC,14.69,14.69,,000,N,,
,73565,26,5.84,5.84,,000,N,,
,73580,  ,79.71,79.71,,000,N,,
,73580,TC,62.40,62.40,,000,N,,
,73580,26,17.31,17.31,,000,N,,
,73590,  ,16.71,16.71,,000,N,,
,73590,TC,11.68,11.68,,000,N,,
,73590,26,5.03,5.03,,000,N,,
,73592,  ,18.72,18.72,,000,N,,
,73592,TC,13.89,13.89,,000,N,,
,73592,26,4.83,4.83,,000,N,,
,73600,  ,17.11,17.11,,000,N,,
,73600,TC,12.28,12.28,,000,N,,
,73600,26,4.83,4.83,,000,N,,
,73610,  ,19.53,19.53,,000,N,,
,73610,TC,14.49,14.49,,000,N,,
,73610,26,5.03,5.03,,000,N,,
,73615,  ,63.01,63.01,,000,N,,
,73615,TC,46.30,46.30,,000,N,,
,73615,26,16.71,16.71,,000,N,,
,73620,  ,16.51,16.51,,000,N,,
,73620,TC,11.88,11.88,,000,N,,
,73620,26,4.63,4.63,,000,N,,
,73630,  ,19.12,19.12,,000,N,,
,73630,TC,14.09,14.09,,000,N,,
,73630,26,5.03,5.03,,000,N,,
,73650,  ,16.91,16.91,,000,N,,
,73650,TC,12.08,12.08,,000,N,,
,73650,26,4.83,4.83,,000,N,,
,73660,  ,17.71,17.71,,000,N,,
,73660,TC,13.89,13.89,,000,N,,
,73660,26,3.82,3.82,,000,N,,
,73700,  ,148.56,148.56,,000,N,,
,73700,TC,118.36,118.36,,000,N,,
,73700,26,30.20,30.20,,000,N,,
,73701,  ,182.98,182.98,,000,N,,
,73701,TC,148.56,148.56,,000,N,,
,73701,26,34.42,34.42,,000,N,,
,73702,  ,233.31,233.31,,000,N,,
,73702,TC,197.07,197.07,,000,N,,
,73702,26,36.23,36.23,,000,N,,
,73706,  ,289.27,289.27,,000,N,,
,73706,TC,232.70,232.70,,000,N,,
,73706,26,56.57,56.57,,000,N,,
,73718,  ,307.39,307.39,,000,N,,
,73718,TC,267.33,267.33,,000,N,,
,73718,26,39.86,39.86,,000,N,,
,73719,  ,338.39,338.39,,000,N,,
,73719,TC,290.48,290.48,,000,N,,
,73719,26,47.91,47.91,,000,N,,
,73720,  ,448.70,448.70,,000,N,,
,73720,TC,385.29,385.29,,000,N,,
,73720,26,63.61,63.61,,000,N,,
P,73721,  ,300.94,300.94,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73721,TC,260.68,260.68,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73721,26,40.46,40.46,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73722,  ,327.31,327.31,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73722,TC,278.80,278.80,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73722,26,48.51,48.51,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73723,  ,424.74,424.74,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73723,TC,361.13,361.13,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,73723,26,63.61,63.61,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
,73725,  ,335.37,335.37,,000,N,,
,73725,TC,281.62,281.62,,000,N,,
,73725,26,53.75,53.75,,000,N,,
,74000,  ,15.10,15.10,,000,N,,
,74000,TC,9.86,9.86,,000,N,,
,74000,26,5.23,5.23,,000,N,,
,74010,  ,23.15,23.15,,000,N,,
,74010,TC,16.51,16.51,,000,N,,
,74010,26,6.64,6.64,,000,N,,
,74020,  ,24.36,24.36,,000,N,,
,74020,TC,16.51,16.51,,000,N,,
,74020,26,7.85,7.85,,000,N,,
,74022,  ,29.19,29.19,,000,N,,
,74022,TC,19.93,19.93,,000,N,,
,74022,26,9.26,9.26,,000,N,,
P,74150,  ,149.36,149.36,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74150,TC,114.14,114.14,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74150,26,35.23,35.23,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74160,  ,202.31,202.31,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74160,TC,164.46,164.46,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74160,26,37.64,37.64,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74170,  ,267.33,267.33,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74170,TC,225.86,225.86,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74170,26,41.47,41.47,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
,74175,  ,292.69,292.69,,000,N,,
,74175,TC,236.12,236.12,,000,N,,
,74175,26,56.57,56.57,,000,N,,
P,74176,,130.04,130.04,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74176,TC,79.71,79.71,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74176,26,50.12,50.12,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74177,,204.72,204.72,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74177,TC,152.18,152.18,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74177,26,52.54,52.54,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74178,,259.27,259.27,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74178,TC,201.10,201.10,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
P,74178,26,58.18,58.18,PA,000,N,Must have prior authorization through Qualis effective for DOS 10/1/2011,
,74181,  ,278.80,278.80,,000,N,,
,74181,TC,235.72,235.72,,000,N,,
,74181,26,43.08,43.08,,000,N,,
,74182,  ,377.44,377.44,,000,N,,
,74182,TC,326.31,326.31,,000,N,,
,74182,26,51.13,51.13,,000,N,,
,74183,  ,450.31,450.31,,000,N,,
,74183,TC,383.88,383.88,,000,N,,
,74183,26,66.63,66.63,,000,N,,
,74185,  ,333.96,333.96,,000,N,,
,74185,TC,280.81,280.81,,000,N,,
,74185,26,53.14,53.14,,000,N,,
,74190,  ,B.R.,B.R.,,000,N,,
,74190,TC,B.R.,B.R.,,000,N,,
,74190,26,14.49,14.49,,000,N,,
,74210,  ,47.51,47.51,,000,N,,
,74210,TC,37.04,37.04,,000,N,,
,74210,26,10.47,10.47,,000,N,,
,74220,  ,54.55,54.55,,000,N,,
,74220,TC,40.86,40.86,,000,N,,
,74220,26,13.69,13.69,,000,N,,
,74230,  ,55.36,55.36,,000,N,,
,74230,TC,39.66,39.66,,000,N,,
,74230,26,15.70,15.70,,000,N,,
,74235,  ,B.R.,B.R.,,000,N,,
,74235,TC,B.R.,B.R.,,000,N,,
,74235,26,38.65,38.65,,000,N,,
,74240,  ,67.64,67.64,,000,N,,
,74240,TC,47.10,47.10,,000,N,,
,74240,26,20.53,20.53,,000,N,,
,74241,  ,71.86,71.86,,000,N,,
,74241,TC,51.53,51.53,,000,N,,
,74241,26,20.13,20.13,,000,N,,
,74245,  ,107.29,107.29,,000,N,,
,74245,TC,80.12,80.12,,000,N,,
,74245,26,26.97,26.97,,000,N,,
,74246,  ,76.90,76.90,,000,N,,
,74246,TC,56.36,56.36,,000,N,,
,74246,26,20.53,20.53,,000,N,,
,74247,  ,85.55,85.55,,000,N,,
,74247,TC,65.02,65.02,,000,N,,
,74247,26,20.53,20.53,,000,N,,
,74249,  ,115.55,115.55,,000,N,,
,74249,TC,88.57,88.57,,000,N,,
,74249,26,26.97,26.97,,000,N,,
,74250,  ,64.42,64.42,,000,N,,
,74250,TC,50.53,50.53,,000,N,,
,74250,26,13.89,13.89,,000,N,,
,74251,  ,222.03,222.03,,000,N,,
,74251,TC,201.50,201.50,,000,N,,
,74251,26,20.53,20.53,,000,N,,
,74260,  ,183.38,183.38,,000,N,,
,74260,TC,168.69,168.69,,000,N,,
,74260,26,14.69,14.69,,000,N,,
,74261,,#,#,,000,N,,
,74261,TC,#,#,,000,N,,
,74261,26,#,#,,000,N,,
,74262,,#,#,,000,N,,
,74262,TC,#,#,,000,N,,
,74262,26,#,#,,000,N,,
,74263,,#,#,,000,N,,
,74263,TC,#,#,,000,N,,
,74263,26,#,#,,000,N,,
,74270,  ,92.80,92.80,,000,N,,
,74270,TC,72.07,72.07,,000,N,,
,74270,26,20.53,20.53,,000,N,,
,74280,  ,128.63,128.63,,000,N,,
,74280,TC,99.24,99.24,,000,N,,
,74280,26,29.19,29.19,,000,N,,
,74283,  ,123.80,123.80,,000,N,,
,74283,TC,64.82,64.82,,000,N,,
,74283,26,58.98,58.98,,000,N,,
,74290,  ,41.27,41.27,,000,N,,
,74290,TC,32.01,32.01,,000,N,,
,74290,26,9.26,9.26,,000,N,,
,74291,  ,38.65,38.65,,000,N,,
,74291,TC,32.81,32.81,,000,N,,
,74291,26,5.84,5.84,,000,N,,
,74300,  ,B.R.,B.R.,,000,N,,
,74300,TC,B.R.,B.R.,,000,N,,
,74300,26,10.87,10.87,,000,N,,
,74301,  ,B.R.,B.R.,,000,N,,
,74301,TC,B.R.,B.R.,,000,N,,
,74301,26,6.64,6.64,,000,N,,
,74305,  ,B.R.,B.R.,,000,N,,
,74305,TC,B.R.,B.R.,,000,N,,
,74305,26,12.68,12.68,,000,N,,
,74320,  ,65.42,65.42,,000,N,,
,74320,TC,49.32,49.32,,000,N,,
,74320,26,16.10,16.10,,000,N,,
,74327,  ,83.14,83.14,,000,N,,
,74327,TC,60.99,60.99,,000,N,,
,74327,26,21.94,21.94,,000,N,,
,74328,  ,B.R.,B.R.,,000,N,,
,74328,TC,B.R.,B.R.,,000,N,,
,74328,26,21.34,21.34,,000,N,,
,74329,  ,B.R.,B.R.,,000,N,,
,74329,TC,B.R.,B.R.,,000,N,,
,74329,26,21.34,21.34,,000,N,,
,74330,  ,B.R.,B.R.,,000,N,,
,74330,TC,B.R.,B.R.,,000,N,,
,74330,26,27.38,27.38,,000,N,,
,74340,  ,B.R.,B.R.,,000,N,,
,74340,TC,B.R.,B.R.,,000,N,,
,74340,26,16.31,16.31,,000,N,,
,74355,  ,B.R.,B.R.,,000,N,,
,74355,TC,B.R.,B.R.,,000,N,,
,74355,26,23.35,23.35,,000,N,,
,74360,  ,B.R.,B.R.,,000,N,,
,74360,TC,B.R.,B.R.,,000,N,,
,74360,26,17.31,17.31,,000,N,,
,74363,  ,B.R.,B.R.,,000,N,,
,74363,TC,B.R.,B.R.,,000,N,,
,74363,26,26.77,26.77,,000,N,,
,74400,  ,67.84,67.84,,000,N,,
,74400,TC,53.14,53.14,,000,N,,
,74400,26,14.49,14.49,,000,N,,
,74410,  ,69.85,69.85,,000,N,,
,74410,TC,55.16,55.16,,000,N,,
,74410,26,14.69,14.69,,000,N,,
,74415,  ,82.53,82.53,,000,N,,
,74415,TC,68.04,68.04,,000,N,,
,74415,26,14.49,14.49,,000,N,,
,74420,  ,B.R.,B.R.,,000,N,,
,74420,TC,B.R.,B.R.,,000,N,,
,74420,26,10.87,10.87,,000,N,,
,74425,  ,B.R.,B.R.,,000,N,,
,74425,TC,B.R.,B.R.,,000,N,,
,74425,26,10.87,10.87,,000,N,,
,74430,  ,36.84,36.84,,000,N,,
,74430,TC,27.58,27.58,,000,N,,
,74430,26,9.26,9.26,,000,N,,
,74440,  ,52.34,52.34,,000,N,,
,74440,TC,40.86,40.86,,000,N,,
,74440,26,11.47,11.47,,000,N,,
,74445,  ,B.R.,B.R.,,000,N,,
,74445,TC,B.R.,B.R.,,000,N,,
,74445,26,35.03,35.03,,000,N,,
,74450,  ,B.R.,B.R.,,000,N,,
,74450,TC,B.R.,B.R.,,000,N,,
,74450,26,10.07,10.07,,000,N,,
,74455,  ,54.35,54.35,,000,N,,
,74455,TC,44.69,44.69,,000,N,,
,74455,26,9.66,9.66,,000,N,,
,74470,  ,B.R.,B.R.,,000,N,,
,74470,TC,B.R.,B.R.,,000,N,,
,74470,26,16.31,16.31,,000,N,,
,74475,  ,67.64,67.64,,000,N,,
,74475,TC,51.53,51.53,,000,N,,
,74475,26,16.10,16.10,,000,N,,
,74480,  ,67.84,67.84,,000,N,,
,74480,TC,51.73,51.73,,000,N,,
,74480,26,16.10,16.10,,000,N,,
,74485,  ,66.83,66.83,,000,N,,
,74485,TC,50.73,50.73,,000,N,,
,74485,26,16.10,16.10,,000,N,,
,74710,  ,23.95,23.95,,000,N,,
,74710,TC,13.89,13.89,,000,N,,
,74710,26,9.86,9.86,,000,N,,
,74740,  ,47.91,47.91,,000,N,,
,74740,TC,36.84,36.84,,000,N,,
,74740,26,11.07,11.07,,000,N,,
,74742,  ,B.R.,B.R.,,000,N,,
,74742,TC,B.R.,B.R.,,000,N,,
,74742,26,18.32,18.32,,000,N,,
,74775,  ,B.R.,B.R.,,000,N,,
,74775,TC,B.R.,B.R.,,000,N,,
,74775,26,18.72,18.72,,000,N,,
,75557,,270.75,270.75,,000,N,,
,75557,TC,199.89,199.89,,000,N,,
,75557,26,70.66,70.66,,000,N,,
,75559,,391.73,391.73,,000,N,,
,75559,TC,301.75,301.75,,000,N,,
,75559,26,89.98,89.98,,000,N,,
,75561,,366.77,366.77,,000,N,,
,75561,TC,288.46,288.46,,000,N,,
,75561,26,78.51,78.51,,000,N,,
,75563,,446.68,446.68,,000,N,,
,75563,TC,354.29,354.29,,000,N,,
,75563,26,92.60,92.60,,000,N,,
,75565,,44.89,44.89,,000,N,,
,75565,TC,37.44,37.44,,000,N,,
,75565,26,7.45,7.45,,000,N,,
,75571,,64.62,64.62,,000,N,,
,75571,TC,48.11,48.11,,000,N,,
,75571,26,16.51,16.51,,000,N,,
P,75572,,176.74,176.74,,000,N,PA removed effective 10/1/2011,
P,75572,TC,126.62,126.62,,000,N,PA removed effective 10/1/2011,
P,75572,26,49.92,49.92,,000,N,PA removed effective 10/1/2011,
P,75573,,240.35,240.35,,000,N,PA removed effective 10/1/2011,
P,75573,TC,167.08,167.08,,000,N,PA removed effective 10/1/2011,
P,75573,26,73.27,73.27,,000,N,PA removed effective 10/1/2011,
P,75574,,0.00,268.74,,000,N,"covered only in POS 21, 22, and 23 - PA removed effective 10/1/2011",
P,75574,TC,0.00,199.89,,000,N,"covered only in POS 21, 22, and 23 - PA removed effective 10/1/2011",
P,75574,26,0.00,68.84,,000,N,"covered only in POS 21, 22, and 23 - PA removed effective 10/1/2011",
,75600,  ,163.86,163.86, ,000,N,,
,75600,TC,148.76,148.76, ,000,N,,
,75600,26,15.10,15.10, ,000,N,,
,75605,  ,129.84,129.84,,000,N,,
,75605,TC,95.42,95.42,,000,N,,
,75605,26,34.42,34.42,,000,N,,
,75625,  ,129.84,129.84,,000,N,,
,75625,TC,95.62,95.62,,000,N,,
,75625,26,34.22,34.22,,000,N,,
,75630,  ,151.38,151.38,,000,N,,
,75630,TC,97.83,97.83,,000,N,,
,75630,26,53.34,53.34,,000,N,,
,75635,  ,327.92,327.92,,000,N,,
,75635,TC,256.25,256.25,,000,N,,
,75635,26,71.66,71.66,,000,N,,
,75650,  ,140.91,140.91,,000,N,,
,75650,TC,96.22,96.22,,000,N,,
,75650,26,44.69,44.69,,000,N,,
,75658,  ,144.53,144.53,,000,N,,
,75658,TC,106.29,106.29,,000,N,,
,75658,26,38.25,38.25,,000,N,,
,75660,  ,146.75,146.75,,000,N,,
,75660,TC,107.90,107.90,,000,N,,
,75660,26,38.85,38.85,,000,N,,
,75662,  ,174.53,174.53,,000,N,,
,75662,TC,124.20,124.20,,000,N,,
,75662,26,50.33,50.33,,000,N,,
,75665,  ,152.79,152.79,,000,N,,
,75665,TC,112.93,112.93,,000,N,,
,75665,26,40.06,40.06,,000,N,,
,75671,  ,178.15,178.15,,000,N,,
,75671,TC,128.23,128.23,,000,N,,
,75671,26,49.92,49.92,,000,N,,
,75676,  ,146.75,146.75,,000,N,,
,75676,TC,106.89,106.89,,000,N,,
,75676,26,39.86,39.86,,000,N,,
,75680,  ,166.27,166.27,,000,N,,
,75680,TC,116.15,116.15,,000,N,,
,75680,26,49.92,49.92,,000,N,,
,75685,  ,147.55,147.55,,000,N,,
,75685,TC,107.90,107.90,,000,N,,
,75685,26,39.45,39.45,,000,N,,
,75705,  ,171.71,171.71,,000,N,,
,75705,TC,107.09,107.09,,000,N,,
,75705,26,64.62,64.62,,000,N,,
,75710,  ,141.11,141.11,,000,N,,
,75710,TC,107.49,107.49,,000,N,,
,75710,26,33.62,33.62,,000,N,,
,75716,  ,162.85,162.85,,000,N,,
,75716,TC,123.80,123.80,,000,N,,
,75716,26,39.25,39.25,,000,N,,
,75722,  ,136.68,136.68,,000,N,,
,75722,TC,102.26,102.26,,000,N,,
,75722,26,34.42,34.42,,000,N,,
,75724,  ,162.05,162.05,,000,N,,
,75724,TC,116.35,116.35,,000,N,,
,75724,26,45.70,45.70,,000,N,,
,75726,  ,139.90,139.90,,000,N,,
,75726,TC,105.88,105.88,,000,N,,
,75726,26,34.02,34.02,,000,N,,
,75731,  ,142.12,142.12,,000,N,,
,75731,TC,107.49,107.49,,000,N,,
,75731,26,34.62,34.62,,000,N,,
,75733,  ,163.66,163.66,,000,N,,
,75733,TC,123.20,123.20,,000,N,,
,75733,26,40.26,40.26,,000,N,,
,75736,  ,139.50,139.50,,000,,,
,75736,TC,105.68,105.68,,000,N,,
,75736,26,33.82,33.82,,000,N,,
,75741,  ,132.25,132.25,,000,N,,
,75741,TC,93.20,93.20,,000,N,,
,75741,26,39.05,39.05,,000,N,,
,75743,  ,147.96,147.96,,000,N,,
,75743,TC,98.23,98.23,,000,N,,
,75743,26,49.52,49.52,,000,N,,
,75746,  ,135.47,135.47,,000,N,,
,75746,TC,101.46,101.46,,000,N,,
,75746,26,34.02,34.02,,000,N,,
,75756,  ,145.34,145.34,,000,N,,
,75756,TC,107.70,107.70,,000,N,,
,75756,26,37.64,37.64,,000,N,,
,75774,  ,96.42,96.42,,000,N,,
,75774,TC,85.55,85.55,,000,N,,
,75774,26,10.87,10.87,,000,N,,
,75791,,197.68,197.68,,000,N,,
,75791,TC,148.76,148.76,,000,N,,
,75791,26,48.92,48.92,,000,N,,
,75801,  ,B.R.,B.R.,,000,N,,
,75801,TC,B.R.,B.R.,,000,N,,
,75801,26,25.97,25.97,,000,N,,
,75803,  ,B.R.,B.R.,,000,N,,
,75803,TC,B.R.,B.R.,,000,N,,
,75803,26,35.43,35.43,,000,N,,
,75805,  ,B.R.,B.R.,,000,N,,
,75805,TC,B.R.,B.R.,,000,N,,
,75805,26,24.56,24.56,,000,N,,
,75807,  ,B.R.,B.R.,,000,N,,
,75807,TC,B.R.,B.R.,,000,N,,
,75807,26,35.63,35.63,,000,N,,
,75809,  ,59.18,59.18,,000,N,,
,75809,TC,45.09,45.09,,000,N,,
,75809,26,14.09,14.09,,000,N,,
,75810,  ,B.R.,B.R.,,000,N,,
,75810,TC,B.R.,B.R.,,000,N,,
,75810,26,34.82,34.82,,000,N,,
,75820,  ,75.89,75.89,,000,N,,
,75820,TC,54.95,54.95,,000,N,,
,75820,26,20.94,20.94,,000,N,,
,75822,  ,92.80,92.80,,000,N,,
,75822,TC,61.40,61.40,,000,N,,
,75822,26,31.40,31.40,,000,N,,
,75825,  ,124.40,124.40,,000,N,,
,75825,TC,90.79,90.79,,000,N,,
,75825,26,33.62,33.62,,000,N,,
,75827,  ,126.01,126.01,,000,N,,
,75827,TC,92.80,92.80,,000,N,,
,75827,26,33.21,33.21,,000,N,,
,75831,  ,129.23,129.23,,000,N,,
,75831,TC,93.00,93.00,,000,N,,
,75831,26,36.23,36.23,,000,N,,
,75833,  ,145.94,145.94,,000,N,,
