"Colorado Medicaid Fee Schedule January 1, 2015",,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after Januar  1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
89259,,,,Not a benefit,,,,,
89260,,,,Not a benefit,,,,,
89261,,,,Not a benefit,,,,,
89264,,,,Not a benefit,,,,,
89268,,,,Not a benefit,,,,,
89272,,,,Not a benefit,,,,,
89280,,,,Not a benefit,,,,,
89281,,,,Not a benefit,,,,,
89290,,,,Not a benefit,,,,,
89291,,,,Not a benefit,,,,,
89300,,11.79,1.00,$11.79,000,999,000,No,
89310,,8.43,1.00,$8.43,000,999,000,No,
89320,,15.96,1.00,$15.96,000,999,000,No,
89321,,15.96,1.00,$15.96,000,999,000,No,
89322,,15.54,1.00,$15.54,000,999,000,No,
89325,,10.33,1.00,$10.33,000,999,000,No,
89329,,27.74,1.00,$27.74,000,999,000,No,
89330,,13.11,1.00,$13.11,000,999,000,No,
89331,,19.66,1.00,$19.66,000,999,000,No,
89335,,,,Not a benefit,,,,,
89342,,,,Not a benefit,,,,,
89343,,,,Not a benefit,,,,,
89344,,,,Not a benefit,,,,,
89346,,,,Not a benefit,,,,,
89352,,,,Not a benefit,,,,,
89353,,,,Not a benefit,,,,,
89354,,,,Not a benefit,,,,,
89356,,,,Not a benefit,,,,,
89398,,,,Code is manually priced,000,999,000,No,
90281,,15.33,1.00,$15.33,000,999,000,No,
90283,,268.43,1.00,$268.43,000,999,000,No,
90284,,604.38,1.00,$604.38,000,999,000,No,
90287,,200.86,1.00,$200.86,000,999,000,No,
90288,,471.71,1.00,$471.71,000,999,000,No,
90291,,374.44,1.00,$374.44,000,999,000,No,
90296,,42.28,1.00,$42.28,000,999,000,No,
90371,,172.25,1.00,$172.25,000,999,000,No,
90375,,99.08,1.00,$99.08,000,999,000,No,
90376,,98.02,1.00,$98.02,000,999,000,No,
90378,,1372.74,1.00,"$1,372.74",000,3,000,Yes,
90384,,118.00,1.00,$118.00,000,999,000,No,
90385,,53.71,1.00,$53.71,000,999,000,No,
90386,,134.44,1.00,$134.44,000,999,000,No,
90389,,116.54,1.00,$116.54,000,999,000,No,
90393,,118.82,1.00,$118.82,000,999,000,No,
90396,,112.87,1.00,$112.87,000,999,000,No,
90399,,58.41,1.00,$58.41,000,999,000,No,
90460,,21.68,1.00,$21.68,000,18,000,No,
90461,,,,Code is manually priced,000,18,000,No,
90471,,21.68,1.00,$21.68,000,999,000,No,
90472,,12.59,1.00,$12.59,000,999,000,No,
90473,,21.68,1.00,$21.68,000,999,000,No,
90474,,12.59,1.00,$12.59,000,999,000,No,
90476,,35.78,1.00,$35.78,000,999,000,No,
90477,,35.78,1.00,$35.78,000,999,000,No,
90581,,,,Not a benefit,,,,,
90585,,,,Not a benefit,,,,,
90586,,,,Not a benefit,,,,,
90632,,80.78,1.00,$80.78,019,999,000,No,
90633,,,,$106.11,000,18,000,No,
90634,,,,Not a benefit,,,,,
90636,,108.23,1.00,$108.23,018,999,000,No,
90644,,,,Not a benefit,,,,,
90645,,,,Available through VFC,000,4,000,No,
90646,,,,Not a benefit,,,,,
90647,,,,Available through VFC,000,4,000,No,
90648,,,,Available through VFC,000,5,000,No,
90649,,163.16,1.00,$163.16,019,26,000,No,
90650,,163.16,1.00,$163.16,019,26,000,No,
90653,,,,Not a benefit,,,,,
90654,,19.13,1.00,$19.13,000,999,000,No,
90655,,,,Available through VFC,000,2,000,No,
90656,,18.15,1.00,$18.15,019,999,000,No,
90657,,,,Available through VFC,000,2,000,No,
90658,,14.29,1.00,$14.29,019,999,000,No,
90660,,0.00,0.00,$0.00,019,20,000,No,
90661,,14.40,1.00,$14.40,019,999,000,No,
90662,,,,Not a benefit,,,,,
90664,,,,Not a benefit,,,,,
90666,,,,Not a benefit,,,,,
90667,,,,Not a benefit,,,,,
90668,,,,Not a benefit,,,,,
90658,,,,Available through VFC,003,18,000,No,
90660,,,,Available through VFC,002,18,000,No,
90661,,,,Available through VFC,000,18,000,No,
90669,,,,Available through VFC,000,4,000,No,
90670,,,,Available through VFC,000,18,000,No,
90672,,21.79,1.00,$21.79,000,999,000,No,
90675,,234.39,1.00,$234.39,000,999,000,No,
90676,,,,Not a benefit,,,,,
90672,,,,Available through VFC,000,2,000,No,
90680,,,,Available through VFC,000,1,000,No,
90681,,,,Available through VFC,000,1,000,No,
90686,,15.76,1.00,$15.76,019,999,000,No,
90690,,,,Not a benefit,,,,,
90691,,,,Not a benefit,,,,,
90692,,,,Not a benefit,,,,,
90693,,,,Not a benefit,,,,,
90686,,,,Available through VFC,003,18,000,No,
90688,,,,Available through VFC,003,18,000,No,
90696,,,,Available through VFC,004,6,000,No,
90698,,,,Available through VFC,000,4,000,No,
90700,,,,Available through VFC,000,6,000,No,
90702,,,,Available through VFC,000,6,000,No,
90703,,53.93,1.00,$53.93,000,999,000,No,
90704,,30.53,1.00,$30.53,000,999,000,No,
90705,,24.03,1.00,$24.03,000,999,000,No,
90706,,26.54,1.00,$26.54,019,999,000,No,
90707,,54.49,1.00,$54.49,019,999,000,No,
90708,,29.19,1.00,$29.19,019,999,000,No,
90707,,,,Available through VFC,000,18,000,No,
90710,,,,Available through VFC,001,12,000,No,
90712,,,,Not a benefit,,,,,
90713,,65.08,1.00,$65.08,019,999,000,No,
90714,,52.57,1.00,$52.57,019,999,000,No,
90715,,99.21,1.00,$99.21,019,999,000,No,
90716,,104.52,1.00,$104.52,019,999,000,No,
90717,,,,Not a benefit,,,,,
90718,,28.82,1.00,$28.82,019,999,,No,
90719,,10.67,1.00,$10.67,000,999,000,No,
90720,,,,Not a benefit,,,,,
90713,,,,Available through VFC,000,18,000,No,
90714,,,,Available through VFC,007,18,000,No,
90715,,,,Available through VFC,007,18,000,No,
90716,,,,Available through VFC,000,18,000,No,
90718,,,,Available through VFC,007,18,000,No,
90721,,,,Available through VFC,000,6,000,No,
90723,,,,Available through VFC,000,6,000,No,
90725,,,,Not a benefit,,,,,
90727,,,,Not a benefit,,,,,
90732,,,,Code is manually priced,002,999,000,No,
90733,,,,Code is manually priced,000,999,000,No,
90734,,,,Code is manually priced,000,999,000,No,
90735,,,,Code is manually priced,000,999,000,No,
90736,,,,Not a benefit,,,,,
90738,,,,Not a benefit,,,,,
90740,,,,Code is manually priced,000,20,000,No,
90732,,,,Available through VFC,002,18,000,No,
90734,,,,Available through VFC,010,18,000,No,
90740,,,,Available through VFC,000,18,000,No,
90743,,,,Available through VFC,011,15,000,No,
90744,,,,Available through VFC,000,18,000,No,
90746,,,,Code is manually priced,018,999,000,No,
90747,,,,Code is manually priced,000,999,000,No,
90747,,,,Available through VFC,000,18,000,No,
90748,,,,Available through VFC,000,6,000,No,
90749,,,,Code is manually priced,000,999,000,No,
90785,,4.02,1.00,$4.02,000,999,000,No,
90791,,128.27,1.00,$128.27,000,999,000,No,
90792,,105.52,1.00,$105.52,000,999,000,No,
90832,,53.23,1.00,$53.23,000,999,000,No,
90833,,35.24,1.00,$35.24,000,999,000,No,
90834,,68.53,1.00,$68.53,000,999,000,No,
90836,,57.24,1.00,$57.24,000,999,000,No,
90837,,100.30,1.00,$100.30,000,999,000,No,
90838,,92.49,1.00,$92.49,000,999,000,No,
90839,,95.44,1.00,$95.44,000,999,000,No,
90840,,51.64,1.00,$51.64,000,999,000,No,
90845,,,,Not a benefit,,,,,
90846,,56.91,1.00,$56.91,000,999,000,No,
90847,,59.66,1.00,$59.66,000,999,000,No,
90849,,7.73,2.78,$21.49,000,999,000,No,
90853,,4.24,2.78,$11.79,000,999,000,No,
90863,,32.25,1.00,$32.25,000,999,000,No,
90865,,,,$67.53,000,999,000,No,
90867,,,,Code is manually priced,000,999,000,No,
90868,,,,Code is manually priced,000,999,000,No,
90869,,,,Not a benefit,,,,,
90870,,28.56,1.00,$28.56,000,999,000,No,
90875,,,,Code is manually priced,000,999,000,No,
90876,,,,Code is manually priced,000,999,000,No,
90880,,,,Code is manually priced,000,999,000,No,
90882,,,,Code is manually priced,000,999,000,No,
90885,,,,Code is manually priced,000,999,000,No,
90887,,47.59,1.00,$47.59,000,999,000,No,
90889,,,,Code is manually priced,000,999,000,No,
90899,,,,Code is manually priced,000,999,000,No,
90901,,,,Not a benefit,,,,,
90911,,67.55,1.00,$67.55,000,999,000,No,
90935,,21.82,2.78,$60.66,000,999,000,No,
90937,,35.80,2.78,$99.52,000,999,000,No,
90940,,16.43,2.78,$45.68,000,999,000,No,
90945,,22.29,1.00,$22.29,000,999,000,No,
90947,,35.77,2.78,$99.44,000,999,000,No,
90951,,249.85,2.78,$694.58,000,1,000,No,
90952,,243.22,2.78,$676.15,000,1,000,No,
90953,,162.11,2.78,$450.67,000,1,000,No,
90954,,204.56,2.78,$568.68,002,11,000,No,
90955,,116.00,2.78,$322.48,002,11,000,No,
90956,,78.59,2.78,$218.48,002,11,000,No,
90957,,164.41,2.78,$457.06,012,19,000,No,
90958,,110.99,2.78,$308.55,012,19,000,No,
90959,,72.82,2.78,$202.44,012,19,000,No,
90960,,73.18,2.78,$203.44,020,999,000,No,
90961,,59.03,2.78,$164.10,020,999,000,No,
90962,,42.64,2.78,$118.54,020,999,000,No,
90963,,141.04,2.78,$392.09,000,1,000,No,
90964,,117.46,2.78,$326.54,002,11,000,No,
90965,,111.74,2.78,$310.64,012,19,000,No,
90966,,58.37,2.78,$162.27,020,999,000,No,
90967,,5.07,2.78,$14.09,000,1,000,No,
90968,,3.94,2.78,$10.95,002,11,000,No,
90969,,3.84,2.78,$10.68,012,19,000,No,
90970,,2.04,2.78,$5.67,020,999,000,No,
90989,,175.00,2.78,$486.50,000,999,000,No,
90993,,175.00,2.78,$486.50,000,999,000,No,
90997,,29.16,2.78,$81.06,000,999,000,No,
90999,,,,Code is manually priced,000,999,000,No,
91010,26,7.84,2.78,$21.80,000,999,000,No,
91010,TC,11.76,2.78,$32.69,000,999,000,No,
91010,,19.60,2.78,$54.49,000,999,000,No,
91013,26,2.71,2.78,$7.53,000,999,000,No,
91013,TC,3.65,2.78,$10.15,000,999,000,No,
91013,,6.36,2.78,$17.68,000,999,000,No,
91020,26,25.04,2.78,$69.61,000,999,000,No,
91020,TC,6.41,2.78,$17.82,000,999,000,No,
91020,,37.65,2.78,$104.67,000,999,000,No,
91022,26,18.10,2.78,$50.32,000,999,000,No,
91022,TC,35.99,2.78,$100.05,000,999,000,No,
91022,,54.09,2.78,$150.37,000,999,000,No,
91030,26,11.55,2.78,$32.11,000,999,000,No,
91030,TC,0.70,2.78,$1.95,000,999,000,No,
91030,,12.25,2.78,$34.06,000,999,000,No,
91034,26,12.80,2.78,$35.58,000,999,000,No,
91034,TC,46.74,2.78,$129.94,000,999,000,No,
91034,,59.54,2.78,$165.52,000,999,000,No,
91035,26,20.72,2.78,$57.60,000,999,000,No,
91035,TC,97.18,2.78,$270.16,000,999,000,No,
91035,,117.89,2.78,$327.73,000,999,000,No,
91037,26,12.80,2.78,$35.58,000,999,000,No,
91037,TC,24.92,2.78,$69.28,000,999,000,No,
91037,,37.72,2.78,$104.86,000,999,000,No,
91038,26,14.49,2.78,$40.28,000,999,000,No,
91038,TC,17.74,2.78,$49.32,000,999,000,No,
91038,,32.23,2.78,$89.60,000,999,000,No,
91040,26,12.80,2.78,$35.58,000,999,000,No,
91040,TC,102.37,2.78,$284.59,000,999,000,No,
91040,,115.18,2.78,$320.20,000,999,000,No,
91065,26,3.42,2.78,$9.51,000,999,000,No,
91065,TC,16.66,2.78,$46.31,000,999,000,No,
91065,,20.93,2.78,$58.19,000,999,000,No,
91110,26,42.71,2.78,$118.73,000,999,000,No,
91110,TC,174.41,2.78,$484.86,000,999,000,No,
91110,,217.12,2.78,$603.59,000,999,000,No,
91111,26,13.01,2.78,$36.17,000,999,000,No,
91111,TC,174.55,2.78,$485.25,000,999,000,No,
91111,,187.56,2.78,$521.42,000,999,000,No,
91112,,333.32,2.78,$926.63,000,999,000,No,
91117,,38.63,2.78,$107.39,000,999,000,No,
91120,26,12.88,2.78,$35.81,000,999,000,No,
91120,TC,100.80,2.78,$280.22,000,999,000,No,
91120,,113.68,2.78,$316.03,000,999,000,No,
91122,26,18.23,2.78,$50.68,000,999,000,No,
91122,TC,6.64,2.78,$18.46,000,999,000,No,
91122,,24.87,2.78,$69.14,000,999,000,No,
91132,26,7.09,2.78,$19.71,000,999,000,No,
91133,26,8.87,2.78,$24.66,000,999,000,No,
91200,,,,Not a benefit,,,,,
91299,,,,Code is manually priced,000,999,000,No,
92145,,,,Not a benefit,,,,,
92002,,23.82,2.78,$66.22,000,999,000,No,
92004,,43.44,2.78,$120.76,000,999,000,No,
92012,,25.09,2.78,$69.75,000,999,000,No,
92014,,36.22,2.78,$100.69,000,999,000,No,
92015,,3.43,2.78,$9.54,000,20,000,No,
92018,,41.11,2.78,$114.29,000,999,000,No,
92019,,19.97,2.78,$55.52,000,999,000,No,
92020,,7.89,2.78,$21.93,000,999,000,No,
92025,26,4.16,2.78,$11.56,000,999,000,No,
92025,TC,3.15,2.78,$8.76,000,999,000,No,
92025,,7.30,2.78,$20.29,000,999,000,No,
92060,26,15.70,2.78,$43.65,000,999,000,No,
92060,TC,3.45,2.78,$9.59,000,999,000,No,
92060,,19.15,2.78,$53.24,000,999,000,No,
92071,,10.46,2.78,$29.08,000,999,000,No,
92072,,33.35,2.78,$92.71,000,999,000,No,
92081,26,4.77,2.78,$13.26,000,999,000,No,
92081,TC,4.41,2.78,$12.26,000,999,000,No,
92081,,9.18,2.78,$25.52,000,999,000,No,
92082,26,6.69,2.78,$18.60,000,999,000,No,
92082,TC,7.84,2.78,$21.80,000,999,000,No,
92082,,14.53,2.78,$40.39,000,999,000,No,
92083,26,8.32,2.78,$23.13,000,999,000,No,
92083,TC,4.90,2.78,$13.62,000,999,000,No,
92083,,14.58,2.78,$40.53,000,999,000,No,
92100,,3.72,2.78,$10.34,000,999,000,No,
92132,26,5.78,2.78,$16.07,000,999,000,No,
92132,TC,4.21,2.78,$11.70,000,999,000,No,
92132,,9.99,2.78,$27.77,000,999,000,No,
92133,26,8.04,2.78,$22.35,000,999,000,No,
92133,TC,4.21,2.78,$11.70,000,999,000,No,
92133,,12.25,2.78,$34.06,000,999,000,No,
92134,26,8.04,2.78,$22.35,000,999,000,No,
92134,TC,4.21,2.78,$11.70,000,999,000,No,
92134,,12.25,2.78,$34.06,000,999,000,No,
92136,26,7.21,2.78,$20.04,000,999,000,No,
92136,TC,12.73,2.78,$35.39,000,999,000,No,
92136,,19.94,2.78,$55.43,000,999,000,No,
92140,,4.90,2.78,$13.62,000,999,000,No,
92225,,5.29,2.78,$14.71,000,999,000,No,
92226,,5.29,2.78,$14.71,000,999,000,No,
92227,,3.18,2.78,$8.84,000,999,000,No,
92228,26,4.78,2.78,$13.29,000,999,000,No,
92228,TC,3.46,2.78,$9.62,000,999,000,No,
92228,,8.24,2.78,$22.91,000,999,000,No,
92230,,13.13,2.78,$36.50,000,999,000,No,
92235,26,12.76,2.78,$35.47,000,999,000,No,
92235,TC,9.63,2.78,$26.77,000,999,000,No,
92235,,22.39,2.78,$62.24,000,999,000,No,
92240,26,15.29,2.78,$42.51,000,999,000,No,
92240,TC,9.63,2.78,$26.77,000,999,000,No,
92240,,24.92,2.78,$69.28,000,999,000,No,
92250,26,6.22,2.78,$17.29,000,999,000,No,
92250,TC,1.66,2.78,$4.61,000,999,000,No,
92250,,7.88,2.78,$21.91,000,999,000,No,
92260,,5.32,2.78,$14.79,000,999,000,No,
92265,26,7.71,2.78,$21.43,000,999,000,No,
92265,TC,2.19,2.78,$6.09,000,999,000,No,
92265,,9.90,2.78,$27.52,000,999,000,No,
92270,26,10.72,2.78,$29.80,000,999,000,No,
92270,TC,2.93,2.78,$8.15,000,999,000,No,
92270,,13.65,2.78,$37.95,000,999,000,No,
92275,26,13.76,2.78,$38.25,000,999,000,No,
92275,TC,3.77,2.78,$10.48,000,999,000,No,
92275,,17.53,2.78,$48.73,000,999,000,No,
92283,26,2.83,2.78,$7.87,000,999,000,No,
92283,TC,1.12,2.78,$3.11,000,999,000,No,
92283,,4.24,2.78,$11.79,000,999,000,No,
92284,26,3.78,2.78,$10.51,000,999,000,No,
92284,TC,1.65,2.78,$4.59,000,999,000,No,
92284,,6.41,2.78,$17.82,000,999,000,No,
92285,26,3.48,2.78,$9.67,000,999,000,No,
92285,TC,1.02,2.78,$2.84,000,999,000,No,
92285,,4.50,2.78,$12.51,000,999,000,No,
92286,26,11.03,2.78,$30.66,000,999,000,No,
92286,TC,3.76,2.78,$10.45,000,999,000,No,
92286,,17.59,2.78,$48.90,000,999,000,No,
92287,26,4.90,2.78,$13.62,000,999,000,No,
92287,TC,10.78,2.78,$29.97,000,999,000,No,
92287,,15.68,2.78,$43.59,000,999,000,No,
92310,,49.00,2.78,$136.22,000,20,000,No,
92311,,28.02,2.78,$77.90,000,999,000,No,
92312,,31.84,2.78,$88.52,000,999,000,Yes,
92313,,26.98,2.78,$75.00,000,999,000,Yes,
92314,,32.34,2.78,$89.91,000,20,000,Yes,
92315,,19.49,2.78,$54.18,000,999,000,Yes,
92316,,25.41,2.78,$70.64,000,999,000,Yes,
92317,,20.08,2.78,$55.82,000,999,000,Yes,
92325,,4.61,2.78,$12.82,000,20,000,Yes,
92326,,8.42,2.78,$23.41,000,999,000,Yes,
92340,,5.88,2.78,$16.35,000,20,000,No,
92341,,3.63,2.78,$10.09,000,20,000,No,
92342,,8.24,2.78,$22.91,000,20,000,No,
92352,,3.63,2.78,$10.09,000,20,000,No,
92353,,5.78,2.78,$16.07,000,20,000,No,
92354,,8.62,2.78,$23.96,000,20,000,Yes,
92355,,13.71,2.78,$38.11,000,20,000,No,
92358,,14.70,2.78,$40.87,000,20,000,Yes,
92370,,4.90,2.78,$13.62,000,20,000,No,
92371,,4.90,2.78,$13.62,000,20,000,No,
92499,,,,Code is manually priced,000,999,000,No,
92502,,27.92,2.78,$77.62,000,999,000,No,
92504,,4.41,2.78,$12.26,000,999,000,No,
92507,,21.64,2.78,$60.16,000,999,000,No,
92508,,3.61,2.78,$10.04,000,999,000,No,
92511,,41.45,2.78,$115.23,000,999,000,No,
92512,,4.90,2.78,$13.62,000,999,000,No,
92516,,6.86,2.78,$19.07,000,999,000,No,
92520,,21.64,2.78,$60.16,000,999,000,No,
92521,,32.93,2.78,$91.55,000,999,000,No,
92522,,26.73,2.78,$74.31,000,999,000,No,
92523,,55.54,2.78,$154.40,000,999,000,No,
92524,,27.86,2.78,$77.45,000,999,000,No,
92526,,8.82,2.78,$24.52,000,999,000,No,
92531,,,,Not a benefit,,,,,
92532,,,,Not a benefit,,,,,
92533,,2.35,2.78,$6.53,000,999,000,No,
92534,,0.98,2.78,$2.72,000,999,000,No,
92540,26,16.64,2.78,$46.26,000,999,000,No,
92540,TC,3.53,2.78,$9.81,000,999,000,No,
92540,,20.17,2.78,$56.07,000,999,000,No,
92541,26,6.61,2.78,$18.38,000,999,000,No,
92541,TC,3.40,2.78,$9.45,000,999,000,No,
92541,,13.62,2.78,$37.86,000,999,000,No,
92542,26,5.46,2.78,$15.18,000,999,000,No,
92542,TC,4.22,2.78,$11.73,000,999,000,No,
92542,,13.62,2.78,$37.86,000,999,000,No,
92543,26,1.75,2.78,$4.87,000,999,000,No,
92543,TC,3.01,2.78,$8.37,000,999,000,No,
92543,,8.13,2.78,$22.60,000,999,000,No,
92544,26,0.92,2.78,$2.56,000,999,000,No,
92544,TC,0.45,2.78,$1.25,000,999,000,No,
92544,,1.37,2.78,$3.81,000,999,000,No,
92545,26,3.78,2.78,$10.51,000,999,000,No,
92545,TC,2.27,2.78,$6.31,000,999,000,No,
92545,,6.05,2.78,$16.82,000,999,000,No,
92546,26,1.84,2.78,$5.12,000,999,000,No,
92546,TC,0.90,2.78,$2.50,000,999,000,No,
92546,,2.74,2.78,$7.62,000,999,000,No,
92547,,1.65,2.78,$4.59,000,999,000,No,
92548,26,8.19,2.78,$22.77,000,999,000,No,
92548,TC,12.86,2.78,$35.75,000,999,000,No,
92548,,21.05,2.78,$58.52,000,999,000,No,
92550,,4.37,2.78,$12.15,000,999,000,No,
92551,,3.72,2.78,$10.34,000,999,000,No,
92552,,3.72,2.78,$10.34,000,999,000,No,
92553,,11.27,2.78,$31.33,000,999,000,No,
92555,,7.05,2.78,$19.60,000,999,000,No,
92556,,11.08,2.78,$30.80,000,999,000,No,
92557,,9.80,2.78,$27.24,000,999,000,No,
92558,,,,Code is manually priced,000,999,000,No,
92559,,,,Not a benefit,,,,,
92560,,1.96,2.78,$5.45,000,999,000,No,
92561,,3.92,2.78,$10.90,000,999,000,No,
92562,,1.96,2.78,$5.45,000,999,000,No,
92563,,9.50,2.78,$26.41,000,999,000,No,
92564,,1.96,2.78,$5.45,000,999,000,No,
92565,,5.09,2.78,$14.15,000,999,000,No,
92567,,4.09,2.78,$11.37,000,999,000,No,
92568,,1.37,2.78,$3.81,000,999,000,No,
92570,,6.65,2.78,$18.49,000,999,000,No,
92571,,1.37,2.78,$3.81,000,999,000,No,
92572,,1.37,2.78,$3.81,000,999,000,No,
92575,,1.37,2.78,$3.81,000,999,000,No,
92576,,1.37,2.78,$3.81,000,999,000,No,
92577,,1.37,2.78,$3.81,000,999,000,No,
92579,,11.90,2.78,$33.08,000,999,000,No,
92582,,2.74,2.78,$7.62,000,999,000,No,
92583,,2.74,2.78,$7.62,000,999,000,No,
92584,,16.32,2.78,$45.37,000,999,000,No,
92585,26,15.79,2.78,$43.90,000,999,000,No,
92585,TC,21.94,2.78,$60.99,000,999,000,No,
92585,,37.73,2.78,$104.89,000,999,000,No,
92586,,19.11,2.78,$53.13,000,999,000,No,
92587,26,1.96,2.78,$5.45,000,999,000,No,
92587,TC,12.01,2.78,$33.39,000,999,000,No,
92587,,13.97,2.78,$38.84,000,999,000,No,
92588,26,5.41,2.78,$15.04,000,999,000,No,
92588,TC,13.93,2.78,$38.73,000,999,000,No,
92588,,19.34,2.78,$53.77,000,999,000,No,
92590,,,,Not a benefit,,,,,
92591,,,,Not a benefit,,,,,
92592,,,,Not a benefit,,,,,
92593,,,,Not a benefit,,,,,
92594,,,,Not a benefit,,,,,
92595,,,,Not a benefit,,,,,
92597,,21.31,2.78,$59.24,000,999,000,No,
92601,,38.04,2.78,$105.75,000,6,000,No,
92602,,22.43,2.78,$62.36,000,6,000,No,
92603,,21.54,2.78,$59.88,007,99,000,No,
92604,,14.69,2.78,$40.84,007,999,000,No,
92605,,53.42,2.78,$148.51,000,999,000,No,
92606,,13.78,2.78,$38.31,000,999,000,No,
92607,,34.25,2.78,$95.22,000,999,000,No,
92608,,15.43,2.78,$42.90,000,999,000,No,
92609,,28.21,2.78,$78.42,000,999,000,No,
92610,,10.26,2.78,$28.52,000,999,000,No,
92611,,12.17,2.78,$33.83,000,999,000,No,
92612,,42.16,2.78,$117.20,000,999,000,No,
92613,,8.85,2.78,$24.60,000,999,000,No,
92614,,32.53,2.78,$90.43,000,999,000,No,
92615,,7.90,2.78,$21.96,000,999,000,No,
92616,,44.55,2.78,$123.85,000,999,000,No,
92617,,9.70,2.78,$26.97,000,999,000,No,
92618,,,,Code is manually priced,000,999,000,No,
92620,,11.22,2.78,$31.19,000,999,000,No,
92621,,2.81,2.78,$7.81,000,999,000,No,
92625,,19.71,2.78,$54.79,000,999,000,No,
92626,,5.45,2.78,$15.15,000,999,000,No,
92627,,5.45,2.78,$15.15,000,999,000,No,
92630,,17.82,2.78,$49.54,000,999,000,No,
92633,,17.82,2.78,$49.54,000,999,000,No,
92640,,13.49,2.78,$37.50,000,999,000,No,
92700,,9.04,2.78,$25.13,000,999,000,No,
92920,,149.72,2.78,$416.22,000,999,000,No,
92921,,,,Code is manually priced,000,999,000,No,
92924,,177.99,2.78,$494.81,000,999,000,No,
92925,,,,Code is manually priced,000,999,000,No,
92928,,166.27,2.78,$462.23,000,999,000,No,
92929,,,,Code is manually priced,000,999,000,No,
92933,,185.93,2.78,$516.89,000,999,000,No,
92934,,,,Code is manually priced,000,999,000,No,
92937,,166.39,2.78,$462.56,000,999,000,No,
92938,,,,Code is manually priced,000,999,000,No,
92941,,186.29,2.78,$517.89,000,999,000,No,
92943,,186.29,2.78,$517.89,000,999,000,No,
92944,,,,Code is manually priced,000,999,000,No,
92950,,29.40,2.78,$81.73,000,999,000,No,
92953,,27.15,2.78,$75.48,000,999,000,No,
92960,,27.44,2.78,$76.28,000,999,000,No,
92961,,60.36,2.78,$167.80,000,999,000,No,
92970,,59.56,2.78,$165.58,000,999,000,No,
92971,,25.89,2.78,$71.97,000,999,000,No,
92973,,44.97,2.78,$125.02,000,999,000,No,
92974,,49.37,2.78,$137.25,000,999,000,No,
92975,,133.23,2.78,$370.38,000,999,000,No,
92977,,20.38,2.78,$56.66,000,999,000,No,
92978,26,24.04,2.78,$66.83,000,999,000,No,
92978,TC,38.82,2.78,$107.92,000,999,000,No,
92978,,62.86,2.78,$174.75,000,999,000,No,
92979,26,19.27,2.78,$53.57,000,999,000,No,
92979,TC,21.43,2.78,$59.58,000,999,000,No,
92979,,40.70,2.78,$113.15,000,999,000,No,
92986,,281.53,2.78,$782.65,000,999,000,No,
92987,,298.31,2.78,$829.30,000,999,000,No,
92990,,224.47,2.78,$624.03,000,999,000,No,
92992,,361.81,2.78,"$1,005.83",000,999,000,No,
92993,,380.95,2.78,"$1,059.04",000,999,000,No,
92997,,208.97,2.78,$580.94,000,999,000,No,
92998,,90.95,2.78,$252.84,000,999,000,No,
93000,,7.45,2.78,$20.71,000,999,000,No,
93005,,3.72,2.78,$10.34,000,999,000,No,
93010,,2.95,2.78,$8.20,000,999,000,No,
93015,TC,21.60,2.78,$60.05,000,999,000,No,
93015,,34.30,2.78,$95.35,000,999,000,No,
93016,,7.39,2.78,$20.54,000,999,000,No,
93017,,20.87,2.78,$58.02,000,999,000,No,
93018,,5.33,2.78,$14.82,000,999,000,No,
93024,26,13.02,2.78,$36.20,000,999,000,No,
93024,TC,11.47,2.78,$31.89,000,999,000,No,
93024,,24.49,2.78,$68.08,000,999,000,No,
93025,,68.41,2.78,$190.18,000,999,000,No,
93040,,4.33,2.78,$12.04,000,999,000,No,
93041,,1.74,2.78,$4.84,000,999,000,No,
93042,,1.67,2.78,$4.64,000,999,000,No,
93224,,36.26,2.78,$100.80,000,999,000,No,
93225,,11.43,2.78,$31.78,000,999,000,No,
93226,,10.29,2.78,$28.61,000,999,000,No,
93227,,9.35,2.78,$25.99,000,999,000,No,
93228,,6.64,2.78,$18.46,000,999,000,No,
93229,,187.81,2.78,$522.11,000,999,000,No,
93260,,18.37,2.78,$51.07,000,999,000,,
93260,TC,6.15,2.78,$17.10,000,999,000,,
93260,26,12.22,2.78,$33.97,000,999,000,,
93261,,16.82,2.78,$46.76,000,999,000,,
93261,TC,6.15,2.78,$17.10,000,999,000,,
93261,26,10.68,2.78,$29.69,000,999,000,,
93268,,40.92,2.78,$113.76,000,999,000,No,
93270,,6.79,2.78,$18.88,000,999,000,No,
93271,,20.63,2.78,$57.35,000,999,000,No,
93272,,8.57,2.78,$23.82,000,999,000,No,
93278,26,4.26,2.78,$11.84,000,999,000,No,
93278,TC,9.57,2.78,$26.60,000,999,000,No,
93278,,12.95,2.78,$36.00,000,999,000,No,
93279,26,9.38,2.78,$26.08,000,999,000,No,
93279,TC,5.03,2.78,$13.98,000,999,000,No,
93279,,14.41,2.78,$40.06,000,999,000,No,
93280,26,11.26,2.78,$31.30,000,999,000,No,
93280,TC,5.82,2.78,$16.18,000,999,000,No,
